id,name,dtype,typecode,address,tel,adname,marlon,marlat,wgs84lon,wgs84lat,big_category,medium_category,small_category
B0FFHXS2RP,顺丰家园(南2门),通行设施;临街院门;临街院门,991400.0,文明路562号附近,[],萧山区,120.263396,30.21287,120.25893120769769,30.215324077083565,通行设施,临街院门,临街院门
BX10013710,飞虹路地铁站C口,交通设施服务;地铁站;出入口,150501.0,2号线,[],萧山区,120.262539,30.231065,120.2580725818344,30.23351836565659,交通设施服务,地铁站,出入口
BX10013711,飞虹路地铁站B口,交通设施服务;地铁站;出入口,150501.0,2号线,[],萧山区,120.262896,30.231592,120.25842959984833,30.234045154060755,交通设施服务,地铁站,出入口
BX10013666,盈丰路地铁站C口,交通设施服务;地铁站;出入口,150501.0,2号线,[],萧山区,120.252688,30.236421,120.2482172415058,30.238876963270005,交通设施服务,地铁站,出入口
B0FFHJTR73,万和国际中心停车场(出口),交通设施服务;停车场;停车场出口,150908.0,皓月路156号附近,[],萧山区,120.255672,30.232481,120.25120320082668,30.23493672492278,交通设施服务,停车场,停车场出口
BV10338894,飞虹路(地铁站),交通设施服务;地铁站;地铁站,150500.0,2号线,[],萧山区,120.263328,30.230955,120.25886171855626,30.23340797875349,交通设施服务,地铁站,地铁站
BV10187376,振宁路(地铁站),交通设施服务;地铁站;地铁站,150500.0,2号线,[],萧山区,120.269215,30.217695,120.26474991303314,30.22014517265796,交通设施服务,地铁站,地铁站
BV10854526,民和路飞虹路口(公交站),交通设施服务;公交车站;公交车站相关,150700.0,419路,[],萧山区,120.259117,30.224514,120.25465024918456,30.226969243036425,交通设施服务,公交车站,公交车站相关
BV10853038,振宁路民和路口(公交站),交通设施服务;公交车站;公交车站相关,150700.0,419路,[],萧山区,120.263466,30.215746,120.25900098231968,30.21819987326167,交通设施服务,公交车站,公交车站相关
BV10596064,招呼站(公交站),交通设施服务;公交车站;公交车站相关,150700.0,710路,[],萧山区,120.259659,30.215487,120.25519315946116,30.217942598680583,交通设施服务,公交车站,公交车站相关
BV10797378,盈一村(公交站),交通设施服务;公交车站;公交车站相关,150700.0,511路(定时班),[],萧山区,120.26432,30.230295,120.2598538948726,30.232747495292745,交通设施服务,公交车站,公交车站相关
BV10796393,地铁飞虹路站(公交站),交通设施服务;公交车站;公交车站相关,150700.0,123路/K123路;322路;407路;511路;511路(定时班);705路,[],萧山区,120.262474,30.231562,120.25800752943596,30.23401536320193,交通设施服务,公交车站,公交车站相关
BV10183767,盈丰(公交站),交通设施服务;公交车站;公交车站相关,150700.0,123路/K123路;511路;511路(定时班);705路;710路,[],萧山区,120.257263,30.235655,120.25279465139916,30.238110090894583,交通设施服务,公交车站,公交车站相关
B0FFI9OEW6,江南大道出口(民和路西向),交通设施服务;交通服务相关;交通服务相关,150000.0,机场城市大道与S4机场高速出口交叉口西50米,[],萧山区,120.266843,30.223939,120.26237753541098,30.22639040840728,交通设施服务,交通服务相关,交通服务相关
B0FFIK2JH2,飞虹路与民和路交叉口,交通设施服务;交通服务相关;交通服务相关,150000.0,春和钱塘1幢303室,[],萧山区,120.257614,30.226751,120.25314652167928,30.229206594402086,交通设施服务,交通服务相关,交通服务相关
B0FFHWL9FL,振宁路(D3出口),交通设施服务;交通服务相关;交通服务相关,150000.0,振宁路756号附近,[],萧山区,120.269057,30.216387,120.2645920362305,30.21883736520392,交通设施服务,交通服务相关,交通服务相关
BX10013688,振宁路地铁站A口,交通设施服务;地铁站;出入口,150501.0,2号线,[],萧山区,120.269308,30.219371,120.2648427659104,30.221821003276,交通设施服务,地铁站,出入口
BX10013690,振宁路地铁站B口,交通设施服务;地铁站;出入口,150501.0,2号线,[],萧山区,120.268549,30.219514,120.26408382551207,30.221964538063663,交通设施服务,地铁站,出入口
BX10013689,振宁路地铁站D1口,交通设施服务;地铁站;出入口,150501.0,2号线,[],萧山区,120.268835,30.217609,120.26436995729765,30.2200594512562,交通设施服务,地铁站,出入口
BX10013687,振宁路地铁站D3口,交通设施服务;地铁站;出入口,150501.0,2号线,[],萧山区,120.269085,30.216177,120.26462005060938,30.218627357481825,交通设施服务,地铁站,出入口
BX10013713,飞虹路地铁站D口,交通设施服务;地铁站;出入口,150501.0,2号线,[],萧山区,120.263667,30.23043,120.2592008080996,30.23288283792317,交通设施服务,地铁站,出入口
BX10013712,飞虹路地铁站A口,交通设施服务;地铁站;出入口,150501.0,2号线,[],萧山区,120.263977,30.231013,120.25951079863916,30.23346563328433,交通设施服务,地铁站,出入口
BV10868974,合利桥(公交站),交通设施服务;公交车站;公交车站相关,150700.0,422路,[],萧山区,120.244125,30.223755,120.23964836865495,30.22621142046996,交通设施服务,公交车站,公交车站相关
BV10902036,飞虹路博奥路口(公交站),交通设施服务;公交车站;公交车站相关,150700.0,419B路,[],萧山区,120.245316,30.222952,120.24084059177486,30.22540869320719,交通设施服务,公交车站,公交车站相关
BV10793502,国际博览中心(公交站),交通设施服务;公交车站;公交车站相关,150700.0,419B路;419路,[],萧山区,120.241821,30.228785,120.23734153862652,30.23124051176429,交通设施服务,公交车站,公交车站相关
BV10867688,金鸡路盈丰路口(公交站),交通设施服务;公交车站;公交车站相关,150700.0,407路,[],萧山区,120.247688,30.232105,120.24321395867383,30.23456137123588,交通设施服务,公交车站,公交车站相关
BV10868976,金鸡路奔竞大道口(公交站),交通设施服务;公交车站;公交车站相关,150700.0,422路,[],萧山区,120.243141,30.234089,120.23866251821909,30.23654450654776,交通设施服务,公交车站,公交车站相关
BV10868978,合丰北(公交站),交通设施服务;公交车站;公交车站相关,150700.0,422路,[],萧山区,120.244293,30.213619,120.2398173656942,30.216076070787192,交通设施服务,公交车站,公交车站相关
BV10868977,合丰南(公交站),交通设施服务;公交车站;公交车站相关,150700.0,422路,[],萧山区,120.251007,30.213173,120.24653704685048,30.215630601520424,交通设施服务,公交车站,公交车站相关
BV10796125,利二村(公交站),交通设施服务;公交车站;公交车站相关,150700.0,407路;422路;511路(定时班),[],萧山区,120.253144,30.236481,120.24867351249056,30.238936902130664,交通设施服务,公交车站,公交车站相关
B0FFHJT7EA,停车场(利一家园西),交通设施服务;停车场;公共停车场,150904.0,利丰路与博奥路交叉口东100米,[],萧山区,120.244615,30.226551,120.2401386234806,30.229007337775567,交通设施服务,停车场,公共停车场
B0FFHJTMI5,停车场(佳丰北苑西),交通设施服务;停车场;公共停车场,150904.0,飞虹路1033号附近,[],萧山区,120.24532,30.223192,120.2408445759026,30.225648678670268,交通设施服务,停车场,公共停车场
B0FFHJXK6Z,停车场(利丰路),交通设施服务;停车场;公共停车场,150904.0,利丰路与盈丰路交叉口西100米,[],萧山区,120.247072,30.226931,120.24259785690998,30.22938766602952,交通设施服务,停车场,公共停车场
B0FFHJTQZX,停车场(守信路),交通设施服务;停车场;公共停车场,150904.0,守信路与飞虹路交叉口南100米,[],萧山区,120.246171,30.222372,120.24169643109892,30.22482885591753,交通设施服务,停车场,公共停车场
B0FFHJT7K7,停车场(佳丰北苑东北),交通设施服务;停车场;公共停车场,150904.0,飞虹路1115号附近,[],萧山区,120.247395,30.223685,120.24292140031606,30.226141905216096,交通设施服务,停车场,公共停车场
B0FFHJUW9V,停车场,交通设施服务;停车场;公共停车场,150904.0,利丰路与市政路交叉口西100米,[],萧山区,120.248024,30.22545,120.24355078305967,30.227906837855247,交通设施服务,停车场,公共停车场
B0FFGZ011A,停车场(盈丰路),交通设施服务;停车场;公共停车场,150904.0,盈丰路与飞虹路交叉口北100米,[],萧山区,120.24855,30.223993,120.24407732964929,30.22644995837977,交通设施服务,停车场,公共停车场
B0FFHJT9XH,利一家园停车场,交通设施服务;停车场;专用停车场,150905.0,利丰路北50米,[],萧山区,120.245892,30.226867,120.24141680822184,30.22932352915073,交通设施服务,停车场,专用停车场
B0FFHJU8HL,停车场,交通设施服务;停车场;公共停车场,150904.0,盈丰路328号附近,[],萧山区,120.248737,30.225551,120.24426435103037,30.22800786521375,交通设施服务,停车场,公共停车场
B0FFHXY83I,停车场,交通设施服务;停车场;公共停车场,150904.0,书音路与奔竞大道交叉口东南150米,[],萧山区,120.244632,30.229976,120.24015535953995,30.23243211360688,交通设施服务,停车场,公共停车场
B0FFHJT7DG,合丰新业大厦停车场,交通设施服务;停车场;公共停车场,150904.0,扬帆路与笃学路交叉口东100米,[],萧山区,120.24259,30.220346,120.23811206315386,30.22280226946245,交通设施服务,停车场,公共停车场
B0FFHJVBE1,停车场,交通设施服务;停车场;公共停车场,150904.0,仁孝路与飞虹路交叉口西150米,[],萧山区,120.24877,30.224298,120.24429747972624,30.22675494700451,交通设施服务,停车场,公共停车场
B0FFG4HMZC,佳丰北苑停车场,交通设施服务;停车场;专用停车场,150905.0,守信路与飞虹路交叉口北50米,[],萧山区,120.246504,30.223516,120.2420296369948,30.22597282522726,交通设施服务,停车场,专用停车场
B0FFGB9O00,停车场(飞虹路),交通设施服务;停车场;公共停车场,150904.0,仁孝路与飞虹路交叉口西150米,[],萧山区,120.249891,30.224011,120.245419361476,30.22646797820904,交通设施服务,停车场,公共停车场
B0FFH6NLAB,佳丰北苑停车场,交通设施服务;停车场;专用停车场,150905.0,盈丰路与飞虹路交叉口西北150米,[],萧山区,120.248024,30.224619,120.24355085109428,30.2270758914227,交通设施服务,停车场,专用停车场
B0FFHJTIJE,融创时代奥城停车场,交通设施服务;停车场;专用停车场,150905.0,书音路附近,[],萧山区,120.245889,30.229474,120.24141359195796,30.23193035578252,交通设施服务,停车场,专用停车场
B0FFHJT77I,停车场(丰瑞北苑东),交通设施服务;停车场;公共停车场,150904.0,仁孝路与飞虹路交叉口东北50米,[],萧山区,120.251512,30.224454,120.24704146668016,30.2269108840351,交通设施服务,停车场,公共停车场
B0FFHXY7WP,停车场,交通设施服务;停车场;公共停车场,150904.0,奔竞大道与金鸡路交叉口西150米,[],萧山区,120.244127,30.233352,120.23964958452969,30.235807781949124,交通设施服务,停车场,公共停车场
B0FFGZ00ZV,丰瑞北苑1号停车场,交通设施服务;停车场;专用停车场,150905.0,飞虹路1261号,[],萧山区,120.250379,30.224365,120.24590768852585,30.22682194624988,交通设施服务,停车场,专用停车场
B0FFHXY9JI,停车场,交通设施服务;停车场;公共停车场,150904.0,利丰路607号附近,[],萧山区,120.253598,30.228196,120.24912845613694,30.23065240843535,交通设施服务,停车场,公共停车场
B0FFGZ00YX,丰瑞北苑4号停车场,交通设施服务;停车场;专用停车场,150905.0,飞虹路1261号,[],萧山区,120.250782,30.224482,120.24631096491638,30.22693892423625,交通设施服务,停车场,专用停车场
B0FFHXWU70,停车场,交通设施服务;停车场;公共停车场,150904.0,利丰路636号附近,[],萧山区,120.254003,30.2281,120.24953369299232,30.2305563507342,交通设施服务,停车场,公共停车场
B0FFH56DFT,停车场(利二路),交通设施服务;停车场;公共停车场,150904.0,利二路140号附近,[],萧山区,120.242981,30.235586,120.23850222824343,30.23804136133283,交通设施服务,停车场,公共停车场
B0FFGAQZ36,振亚大厦停车场,交通设施服务;停车场;公共停车场,150904.0,民和路与皓月路交叉口南200米,[],萧山区,120.254532,30.230444,120.250062789216,30.23290010062132,交通设施服务,停车场,公共停车场
B0FFI6M7ES,停车场,交通设施服务;停车场;公共停车场,150904.0,金鸡路与飞虹路交叉口东北200米,[],萧山区,120.255721,30.225863,120.25125276600654,30.22831915677221,交通设施服务,停车场,公共停车场
B0FFHJT3TZ,国泰科技大厦停车场,交通设施服务;停车场;公共停车场,150904.0,利丰路701号附近,[],萧山区,120.255682,30.228987,120.2512134916111,30.23144295987985,交通设施服务,停车场,公共停车场
B0FFH2802U,丰北三苑停车场,交通设施服务;停车场;专用停车场,150905.0,利丰路与金鸡路交叉口北100米,[],萧山区,120.252389,30.228523,120.2479187021214,30.2309795409822,交通设施服务,停车场,专用停车场
B0FFGAQZ38,国泰科技大厦停车场,交通设施服务;停车场;公共停车场,150904.0,民和路479号,[],萧山区,120.256039,30.22955,120.25157061457004,30.23200583787266,交通设施服务,停车场,公共停车场
B023B18YUD,佳境天城成合苑停车场,交通设施服务;停车场;专用停车场,150905.0,流金广场附近,[],萧山区,120.266936,30.21765,120.26247104910574,30.220101738392053,交通设施服务,停车场,专用停车场
B0FFH15CRQ,杭州宝信BMW尊选二手车停车场(出入口),交通设施服务;停车场;停车场出入口,150909.0,市心北路561号附近,[],萧山区,120.269362,30.214286,120.26489717583576,30.21673626739566,交通设施服务,停车场,停车场出入口
B0FFGZ05U9,佳境天城天合苑停车场(出入口),交通设施服务;停车场;停车场出入口,150909.0,振宁路786号附近,[],萧山区,120.267467,30.216386,120.26300214119875,30.218837466328925,交通设施服务,停车场,停车场出入口
B0FFH56DGU,丰北一苑停车场(出入口),交通设施服务;停车场;停车场出入口,150909.0,利丰路与民和路交叉口东南150米,[],萧山区,120.257535,30.22844,120.2530673520835,30.23089550667357,交通设施服务,停车场,停车场出入口
B0FFGZFT3Y,佳境天城成合苑停车场(出入口),交通设施服务;停车场;停车场出入口,150909.0,振宁路868号附近,[],萧山区,120.26575,30.216328,120.2612851391941,30.2187805573578,交通设施服务,停车场,停车场出入口
B0FFH56DEK,港汇中心停车场(出口),交通设施服务;停车场;停车场出口,150908.0,市心北路港汇中心(农业大厦西100米),[],萧山区,120.268306,30.221302,120.26384069697936,30.223752597349865,交通设施服务,停车场,停车场出口
B0FFFE7UQN,海杰德大厦停车场,交通设施服务;停车场;公共停车场,150904.0,市心北路与文明路交叉口西100米,[],萧山区,120.268603,30.213588,120.26413830592456,30.21603885290063,交通设施服务,停车场,公共停车场
