osm_index,osm_name,osm_latitude,osm_longitude,osm_address,osm_postalcode,fsq_index,fsq_name,fsq_latitude,fsq_longitude,fsq_address,fsq_postalcode,label
osm_731,Foster Plaza 6,40.42091802,-80.06306808,"Andersen Drive, 681",15220,fsq_96,Foster Plaza Building 3,40.42151086,-80.06253461,601 Holiday Dr,15220,0
osm_2290,North Side,40.44798,-80.0095949,,,fsq_580,Salvation Army North Side,40.45721624,-80.00669156,100 W North Ave,15212,0
osm_716,Pittsburgh Gifted Center,40.446924,-79.9809499,,,fsq_1244,Pittsburgh Tech Security Conference,40.439965,-79.991869,,,0
osm_2215,Darragh Street Apartments,40.442194,-79.9640948,,,fsq_1056,Darragh Street Luxury Appartments,40.447426,-79.95082196,341 Darragh St,15213,0
osm_1680,Pittsburgh City Theatre,40.4290243,-79.9914731,,,fsq_1998,Pittsburgh Quad,40.44140598,-79.99197496,,15219,0
osm_2004,Brentwood Park,40.37524935,-79.97203319,,,fsq_2208,Brentwood Park,40.37491184,-79.97148643,,15227,1
osm_1640,Foster Plaza 7,40.42072288,-80.06414099,"Andersen Drive, 661",15220,fsq_2515,Foster Plaza Building 10,40.42080939,-80.06029593,680 Andersen Dr,15220,0
osm_722,One Gateway Center,40.44301531,-80.00497802,"Fort Duquesne Boulevard, 420",,fsq_40,Three Gateway Center,40.44183575,-80.00555277,401 Liberty Ave,15222,0
osm_1629,Dollar Bank,40.42797412,-79.98092533,"East Carson Street, 1712",15203,fsq_1672,Dollar Bank,40.43887228,-79.99961479,340 4th Ave,15222,0
osm_2057,Mount Lebanon High School,40.37400837,-80.05096324,,,fsq_1458,Tennis Courts @ Mt. Lebanon High School,40.37999352,-80.04403159,,15228,0
osm_1525,Metaltech,40.4349341,-79.96957768,"Second Avenue, 2400",15219,fsq_2607,Metal Tech,40.43498386,-79.97088137,2400 2nd Ave,15219,1
osm_556,Sprit House,40.44190911,-79.9379177,,,fsq_1046,Sprint Store,40.44069259,-79.95790064,3606 Forbes Ave,15213,0
osm_2461,Pizza Fiesta,40.4379826,-80.0001673,,,fsq_196,Pizza Milano,40.43858212,-79.98796195,1304 5th Ave,15219,0
osm_548,Pittsburgh News,40.4429325,-80.0019725,,,fsq_2723,Pittsburgh Luxury Cruises,40.45444848,-79.98539946,,15222,0
osm_1758,Welch House,40.44094953,-79.93896848,,,fsq_625,McGill House,40.44170919,-79.93906081,"Margaret Morrison St, at Carnegie Mellon University",15213,0
osm_1183,Costco Gas,40.4044261,-79.9209257,,,fsq_129,Costco Gas,40.40448424,-79.92124008,,,1
osm_321,Resnik House,40.442558,-79.94000746,"Margaret Morrison Street, 5125",,fsq_597,Dads House,40.45169449,-79.94091034,,15232,0
osm_2407,Filmet Park,40.42499752,-79.88070585,,,fsq_1799,Filmet Park,40.4251733,-79.88066555,", La Crosse",,1
osm_141,Allegheny General Hospital Center for Children,40.45597802,-79.99924936,,,fsq_1555,AGH Center For Children,40.45630439,-79.99968032,,15212,1
osm_58,Lincoln Elementary School Library,40.46007,-79.91144,,,fsq_1093,Lincoln Elementary School,40.46046507,-79.91182283,200-348 Lincoln Ave,15206,0
osm_2131,William Pitt Union,40.44338985,-79.95484342,,,fsq_1448,William Pitt Union 9th Floor Lounge,40.443725,-79.954931,,,0
osm_872,Donner House,40.44184282,-79.9402978,"Margaret Morrison Street, 5115",,fsq_2072,Welch House,40.44116179,-79.93949436,"Margaret Morrison St, at Carnegie Mellon University",15213,0
osm_1494,Brioche Dore,40.4439634,-79.9569222,,,fsq_2116,Brioche Dore,40.44387911,-79.9569432,"123 University Pl, at Thackeray Ave",15213,1
osm_51,Panera Bread,40.4359555,-79.9580355,,,fsq_2674,Panera Bread,40.4416766,-79.9565491,3800 Forbes Ave,15213,0
osm_283,East Ohio St at Cedar Ave,40.4533224,-80.0015006,,,fsq_5,Bus Stop For Cedar Ave and East Ohio St,40.452923,-80.001495,,15212,1
osm_702,Kennywood Park,40.38802956,-79.86362931,,,fsq_433,Kennywood maint. shop,40.38825787,-79.86615196,,,0
osm_1497,Schenley Place,40.44695742,-79.95294687,"Bayard Street, 4420",15213,fsq_488,Schenley Park Bridge,40.44133124,-79.94932919,"Schenley Dr, Boundary & Frew",,0
osm_203,Essex House,40.45809863,-79.93350892,"Centre Ave, 5701",15206,fsq_1814,Team House,40.451912,-79.928011,5806 Howe street,,0
osm_1103,The Pittsburgh Fan,40.4485382,-80.0039658,,,fsq_707,Gateway to Pittsburgh,40.4353932,-80.00785458,,,0
osm_234,Aiello's Pizza,40.4332708,-79.9229647,,,fsq_7,Conicella's Pizza,40.42541873,-79.94306194,422 Greenfield Ave,15207,0
osm_608,Chubby's Pizza,40.4809893,-80.0409956,,,fsq_724,Wise Guys Pizza,40.47638667,-80.03130198,Woods Run Avenue,15212,0
osm_696,McGill House,40.44172266,-79.93890734,,,fsq_48,Schenley House,40.44911838,-79.95040111,151 N Craig St,15213,0
osm_581,Saint Michaels Church,40.41167275,-79.87875554,,,fsq_1979,Saint Anselm Church,40.42150027,-79.88250828,McClure Street,15218,0
osm_1415,Ingram,40.4440152,-80.0660285,,,fsq_1622,Ingram Terrace,40.443974,-80.067797,,15205,0
osm_559,Brentwood Library,40.3749799,-79.9750352,,,fsq_1730,Brentwood Field,40.37511771,-79.97105617,418 Jacobson Dr,15227,0
osm_2467,Excuses Bar and Grill,40.427277,-79.9690135,East Carson Street,15203,fsq_1764,Excuses Bar & Grill,40.42639954,-79.97049803,"2526 E Carson St, E Carson at S 26th",15203,1
osm_1539,Allegheny Antiques,40.4529424,-79.9996947,,,fsq_2627,1 Allegheny Center,40.45180874,-80.00639334,1 Allegheny Ctr,15212,0
osm_782,1914 Murray Apartments,40.43553309,-79.92319661,"Murray Avenue, 1914",,fsq_1494,1914 Murray Ave,40.43559064,-79.92303325,1914 Murray Ave,15217,1
osm_1326,Oakland Post Office,40.4401016,-79.9526188,,,fsq_249,Oakland Cafe,40.44909633,-79.94993021,315 N Craig St,15213,0
osm_1556,University Center,40.44329656,-79.94202521,"Forbes Avenue, 5034",,fsq_1683,University Center Turnaround,40.44414485,-79.9419527,Carnegie Mellon University,15213,0
osm_716,Pittsburgh Gifted Center,40.446924,-79.9809499,,,fsq_850,Hampton Inn Pittsburgh Univercity Center,40.43598911,-79.96308535,3315 Hamlet Pl,15213,0
osm_2211,Elixir Hair Artistry & Design,40.3840234,-80.0440654,"Washington Road, 520",15228,fsq_2285,Elixir Hair Artistry & Design,40.3836441,-80.04388428,,,1
osm_328,First National Trust Company,40.446952,-80.0034747,,,fsq_697,First National Bank,40.448128,-80.004096,"100 Federal St, Isabella St.",15212,0
osm_2146,Shady Oak Apartments,40.4490323,-79.94631035,,,fsq_1443,Shirley Apartments,40.44773427,-79.95152563,133 N Dithridge St,15213,0
osm_311,Woodlawn Apartments,40.44194043,-79.9380938,,,fsq_1467,Woodlawn Apartments,40.44255757,-79.93777582,"5115 Margaret Morrison St, Forbes Ave",15213,1
osm_80,Southside Works City Apartments,40.42901039,-79.96693562,"Sidney Street, 2746",15203,fsq_1589,SouthSide Works Cinema,40.42758409,-79.96521321,"425 Cinema Dr, btw Sidney St and Tunnel Blvd",15203,0
osm_1016,Mazza's Shoes,40.3949575,-80.0219986,"Brookline Boulevard, 618",15226,fsq_2259,Mazzo's Shoe Repair,40.39518343,-80.02200619,618 Brookline Blvd,15226,1
osm_769,Sloppy Joe's,40.4301802,-80.0072567,,,fsq_1043,Sloppy Joe's Cafe,40.43013105,-80.0074451,217 Shiloh St,15211,1
osm_1691,Dick's Sporting Goods,40.41016486,-79.9109132,,,fsq_748,DICK'S Sporting Goods,40.41050396,-79.91123847,350 East Waterfront Drive,15120,1
osm_1228,Anderson Dining Hall,40.44690561,-79.92390554,,,fsq_1882,Anderson Dining Hall,40.44714617,-79.92418138,Woodland Rd,15232,1
osm_1707,Pittsburgh Union Station,40.44593354,-79.99010489,,,fsq_1953,Pittsburgh Board of Education,40.43523007,-79.98555785,,15203,0
osm_1914,Carnegie Park,40.4035878,-80.07320557,,,fsq_985,Carnegie Park,40.40362714,-80.07417574,,15106,1
osm_156,Rite Aid,40.38168149,-79.99522933,,,fsq_2125,Rite Aid,40.3919025,-79.98736069,2150 Brownsville Rd Ste 120,15210,0
osm_1372,Starbucks,40.4560792,-79.9389926,"Liberty Ave, 5310",15224,fsq_1996,Starbucks,40.46401983,-79.92289114,,15206,0
osm_1464,Allegheny Traditional Academy,40.45337971,-80.0079111,,,fsq_2133,Allegheny Refrigeration,40.4554609,-80.015046,1228 Brighton Rd,15233,0
osm_1801,"Berry Hall, Chatham University",40.44702678,-79.92279127,,,fsq_608,Carriage House - Chatham University,40.44702871,-79.92450714,"1 Woodland Rd, at Chapel Hill Rd",15232,0
osm_98,Neville Apartments,40.44750331,-79.9471986,,,fsq_1765,Oakwood Apartments,40.44057013,-79.9559608,"236 Oakland Ave, Sennott Street",15213,0
osm_1417,King's Family Restaurant,40.3869396,-80.0919774,"Washington Pike, 2100",,fsq_1103,Kings Family Restaurants,40.3874192,-80.09205074,2100 Washington Pike,15106,1
osm_1970,Heinz Hall,40.4419692,-80.0020198,,,fsq_1110,Academic Hall,40.43862881,-80.00183611,"201 Wood St, Point Park University",15222,0
osm_1019,Foli's,40.42901663,-79.87503566,"Brinton Road, 1050",15221,fsq_254,Foley's,40.429879,-79.881304,,,0
osm_2286,Mt. Lebanon Shoe Repair,40.3804717,-80.0443393,"Washington Road, 701",15228,fsq_829,Mt. Lebanon Art In The Park,40.3823809,-80.04510133,,,0
osm_1954,Forbes Tower,40.44043842,-79.95698415,,,fsq_1639,Forbes Tower,40.44037799,-79.9573093,"University of Pittsburgh, Meyran",15213,1
osm_2043,Redbeard's on Sixth,40.4430967,-80.0023748,,,fsq_2117,Redbeard's Bar & Grill,40.43067924,-80.007296,"201 Shiloh St, at W Sycamore St.",15211,0
osm_597,Lynn's Cafe,40.4729966,-80.0746398,,,fsq_869,Lynns Cafe,40.46779096,-80.07397056,,,0
osm_1641,Wilkins School Community Center,40.43017861,-79.89301985,,,fsq_2479,Wilkins School Community Center,40.4303308,-79.89313544,"7604 Charleston Ave, Milton Ave",15218,1
osm_1806,Panther Hollow field,40.43102437,-79.95012378,,,fsq_417,Panther Hallow Junction,40.43987393,-79.95364854,340 S Bouquet St,15213,0
osm_540,Alumni House,40.44507279,-79.94198015,,,fsq_2110,Magic House,40.45437828,-79.92657375,", Elwood St and Lehigh Avene",15232,0
osm_1065,Oakwood Apartments,40.4405859,-79.95599231,,,fsq_1083,Bates Apartment,40.436469,-79.955407,3452 Bates St,15213,0
osm_2235,Family House,40.45575927,-79.94004444,"Centre Ave, 5245",15232,fsq_892,My House,40.47073868,-79.92787553,"5534 Baywood St, Negley St",15206,0
osm_1096,Brighton Cafe,40.4844824,-80.0359387,"Brighton Road, 3801",,fsq_721,Brighton Heights,40.48036163,-80.04105699,,15212,0
osm_131,Pittsburgh Police - Zone 5,40.47394006,-79.90898672,"Washington Boulevard, 1401",15206,fsq_511,City Of Pittsburgh Bureau Of Police Zone 5,40.47440106,-79.9084064,801-849 Washington Blvd,15206,1
osm_265,Stever House,40.44597689,-79.94303936,,,fsq_1863,Mudge House,40.44692377,-79.94250347,"1000 Morewood Ave, at Carnegie Mellon University",15213,0
osm_1371,Carnegie Science Center,40.44607989,-80.01794859,"Allegheny Avenue, 1",15212,fsq_1650,Magovern Conference Center,40.45648127,-80.00301128,,15212,0
osm_249,The Coffee Tree Roasters,40.4509911,-79.9328242,"Walnut Street, 5524",15232,fsq_662,Coffee Tree Roasters,40.43789,-79.92144,"5840 Forbes Ave, btwn Murray & Shady Ave",15217,0
osm_18,H&R Block,40.3997131,-80.0429273,,,fsq_1382,H&R Block,40.38204109,-80.04379705,637 Washington Rd Ste 101,15228,0
osm_1908,Station Square,40.4309613,-80.0029696,,,fsq_2156,Station Square East Parking Lot,40.43191142,-80.00235056,"Station Square E, West Carson",15219,0
osm_2381,Bramer House,40.44606919,-79.94091755,,,fsq_597,Dads House,40.45169449,-79.94091034,,15232,0
osm_853,Mt. Lebanon,40.3819668,-80.0433512,,,fsq_2529,Mt. Lebanon Municipal Building,40.37979956,-80.04488468,710 Washington Rd,15228,0
osm_2260,Sharpsburg Community Library,40.49444684,-79.93020846,,,fsq_361,Sharpsburg Courthouse,40.49526463,-79.92576594,,,0
osm_1004,UPMC Saint Margaret,40.49034563,-79.89609547,"Freeport Road, 815",15215,fsq_950,UPMC St Margaret Suite 103,40.49126717,-79.8951658,100 Delafield Rd,15215,0
osm_1976,Lawrenceville Shopping Center,40.48346222,-79.9479205,,,fsq_786,Lawrenceville Motors,40.48163922,-79.95434824,"5241 Butler St, btwn McCandless Ave & 52nd St",15201,0
osm_636,Station Square,40.43336837,-80.00510448,,,fsq_2016,Theater Square,40.4431305,-80.0006259,655 Penn Avenue,15222,0
osm_962,Family Dollar,40.46089494,-79.86604666,,,fsq_1028,Family Dollar,40.454983,-79.881546,8184 Frankstown Ave,15221,0
osm_501,Community House,40.45699734,-80.00497706,,,fsq_1451,Dini House,40.4475255,-79.9933976,"Jl.Galian, Pondok Aren",15222,0
osm_2446,Primanti Bros. Restaurant,40.44025905,-80.0030244,"Market Street, 2",15222,fsq_634,Three Rivers Restaurants,40.44176913,-80.00653851,600 Commonwealth Pl,15222,0
osm_2232,Micro Diner,40.430027,-80.0069286,,,fsq_36,Micro Diner,40.43002324,-80.00741029,221 Shiloh St,15211,1
osm_407,Subway,40.4300954,-80.0069393,,,fsq_1191,Subway,40.4288381,-79.98569985,1214 E Carson St,15203,0
osm_1707,Pittsburgh Union Station,40.44593354,-79.99010489,,,fsq_2483,Pittsburgh Mini Maker Faire,40.45242791,-80.00651683,,15212,0
osm_1296,Heritage Place,40.43205478,-79.92492672,"Phillips Avenue, 5701",15217,fsq_17,Heritage Place,40.43132,-79.92509,5701 Phillips Ave,15217,1
osm_325,Century Building,40.4436235,-80.00105435,130,15222,fsq_1661,Waterfront Building,40.43844837,-79.9927559,,,0
osm_1594,Scaife Hall,40.44305171,-79.96098276,,,fsq_1393,Langley Hall,40.4465578,-79.9541553,Tennyson St,15213,0
osm_2457,Beatty House,40.44909718,-79.92296814,,,fsq_2110,Magic House,40.45437828,-79.92657375,", Elwood St and Lehigh Avene",15232,0
osm_1640,Foster Plaza 7,40.42072288,-80.06414099,"Andersen Drive, 661",15220,fsq_230,Foster Plaza Building 7,40.4215029,-80.06256119,661 Andersen Dr,15220,1
osm_663,Sharp Edge Creekhouse,40.4402774,-80.0810385,"West Steuben Street, 288",,fsq_2041,Sharp Edge Creekhouse,40.44032627,-80.08084257,"288 W Steuben St, at Ingram Ave",15205,1
osm_452,The Modern Cafe,40.4521212,-80.0159043,,,fsq_2371,The Garden Theater,40.45551001,-80.00660838,100-104 W North Ave,15212,0
osm_1407,Scoops on the Boulevard,40.3939872,-80.0208886,"Brookline Boulevard, 719",15226,fsq_2345,Scoops on the Blvd.,40.3944853,-80.02099161,719 Brookline Blvd,15226,1
osm_2272,Fort Pitt Elementary School,40.4690084,-79.9418392,,,fsq_1794,Ft Pitt School,40.46882342,-79.9415561,,,0
osm_2381,Bramer House,40.44606919,-79.94091755,,,fsq_233,Bramer House,40.44568769,-79.94112212,,15232,1
osm_1779,Foster Plaza 5,40.42215126,-80.06107902,"Holiday Drive, 651",15220,fsq_323,Foster Plaza 9 Smoking Area,40.42336202,-80.06457419,750 Holiday Dr,15220,0
osm_671,Thackeray Hall,40.44395978,-79.95698923,,,fsq_2365,Thackeray Hall,40.44410471,-79.95741232,"Thackeray St, O'Hara St",15213,1
osm_1852,Dormont Park,40.39492328,-80.04391185,,,fsq_2313,Dormont Florist,40.39490834,-80.03420682,2900 W Liberty Ave,15216,0
osm_678,Olde Kennywood RR,40.38791573,-79.86407284,,,fsq_1014,Olde Kennywood Railroad,40.38837134,-79.86397328,4800 Kennywood Blvd,15122,1
osm_325,Century Building,40.4436235,-80.00105435,130,15222,fsq_1980,DHS County Building,40.43704748,-80.00074942,1 Smithfield St,15222,0
osm_525,Cardamone's Hair & Nail Salon,40.4399443,-80.0010579,,,fsq_754,Cardamone's Salon,40.43997267,-80.00074068,300 Forbes Ave,15222,1
osm_1591,School of Law Building,40.4370667,-79.9919222,,,fsq_512,school bus to wedding,40.434337,-80.006482,,,0
osm_1692,US Post Office,40.41705335,-79.98695709,"Brownsville Road, 140",15210,fsq_2290,US Post Office,40.41662712,-79.98688047,"140 Brownsville Rd, at Charles St",15210,1
osm_1680,Pittsburgh City Theatre,40.4290243,-79.9914731,,,fsq_2140,Pittsburgh Federation Of Teachers,40.43195208,-79.97932051,10 S 19th St,15203,0
osm_1208,Resolution Rentals,40.4909627,-80.0474623,,,fsq_131,Resolution Rentals,40.4912947,-80.04752254,176 Lincoln Ave,15202,1
osm_540,Alumni House,40.44507279,-79.94198015,,,fsq_1026,Tim's House,40.44411058,-79.92809414,,15217,0
osm_24,Amos Family Dentistry,40.3887418,-80.0501093,"Beverly Road, 310",15216,fsq_1643,Family dentistry,40.396214,-80.035095,1503 Potomac Ave,15216,0
osm_2461,Pizza Fiesta,40.4379826,-80.0001673,,,fsq_805,Pizza Bosa,40.439011,-79.992204,741 5th Ave,15219,0
osm_527,Little Giant Federal Credit Union,40.46546866,-80.06021762,"Chartiers Avenue, 600",15136,fsq_2280,Little Giant Federal Credit Union,40.46531573,-80.05991295,600 Chartiers Ave,15136,1
osm_1191,Remnant City,40.37800225,-79.9875699,,,fsq_108,Remnant City,40.37799333,-79.9875927,2855 Saw Mill Run Blvd,15227,1
osm_1625,Bellefield Hall Swimming Pool,40.4454802,-79.9510024,,,fsq_650,Bellefield Hall,40.44534665,-79.95134361,"315 S Bellefield Ave, Filmore Street",15213,0
osm_1648,Rite Aid,40.4865193,-79.9267732,,,fsq_1424,Rite Aid,40.48652824,-79.92672734,1800-1814 Morningside Ave,15206,1
osm_605,Schenley Park,40.4340762,-79.94187437,,,fsq_2040,Schenley Park Bridle Trails,40.43340278,-79.9414773,"Panther Hollow Trails, Steve Faloon Trail",15213,0
osm_529,Greyhound Pittsburgh,40.4450487,-79.9933324,,,fsq_1595,Denali Group Pittsburgh HQ,40.44741255,-79.99312725,"1251 Waterfront Pl #200, 13th Street",15222,0
osm_2320,Allegheny Smokeworks,40.49194814,-79.86396554,,,fsq_2443,Allegheny Smokeworks,40.49242121,-79.86442778,217 Freeport Rd,15238,1
osm_1122,Allegheny Podiatry,40.3789681,-80.0449897,"Washington Road, 733",15228,fsq_46,Allegheny Podiatry,40.37920779,-80.04530873,,15228,1
osm_1075,Whited,40.3949982,-79.9996582,,,fsq_2273,Whited Shelter,40.3956179,-79.99970763,,15210,1
osm_627,Swanson School of Engineering,40.4438649,-79.9586103,3700 O'hara,15213,fsq_1455,NuVision Engineering,40.42991171,-79.97024226,,15203,0
osm_416,Bombay Food Market,40.45214402,-79.9520972,"Centre Avenue, 4605",15213,fsq_841,Bombay Food Market,40.45199025,-79.95178406,4605 Centre Ave,15213,1
osm_841,Pittsburgh Guitars,40.42907429,-79.98502603,"East Carson Street, 1305",15203,fsq_2711,Club Pittsburgh,40.44585218,-79.99272687,1139 Penn Ave,15222,0
osm_2335,The Allegheny Inn,40.45593424,-80.00199495,,,fsq_1976,The Parador Inn,40.45158917,-80.018087,939 Western Ave,15233,0
osm_1358,Acoustic Music Works,40.431956,-79.922971,"Murray Ave., 2142",15217,fsq_2586,Acoustic Music Works,40.43241111,-79.92321482,"2142 Murray Ave, Phillips",15217,1
osm_2111,Double Wide Grill,40.42795381,-79.97091063,"East Carson Street, 2339",15203,fsq_2161,Double Wide Grill,40.42845619,-79.9713293,"2339 E Carson St, at S 24th St",15203,1
osm_1413,Pace School,40.4379872,-79.8559591,,,fsq_960,Turner School,40.44936955,-79.86503184,1824 Laketon Rd,15221,0
osm_707,Stack'd Oakland,40.4409292,-79.9569923,"Forbes Avenue, 3716",15213,fsq_1805,Stack'd,40.44141,-79.95701,"3716 Forbes Ave, Oakland Ave",15213,1
osm_2440,Quest Diagnostics,40.3640772,-79.983446,,,fsq_190,Quest Diagnostics,40.36414698,-79.98360805,4190 Brownsville Rd,15227,1
osm_1902,Pittsburgh Marriott City Center,40.43973905,-79.99220005,"Washington Pl, 112",15219,fsq_475,Pittsburgh Central Fcu,40.45505809,-79.99220979,,,0
osm_2075,Chabad of the South Hills,40.3970151,-80.0463754,"McFarland Road, 1701",15216,fsq_572,Chabad Of The South Hills,40.39629085,-80.04702792,,,1
osm_635,Dunkin' Donuts,40.4419154,-79.9559829,,,fsq_1524,Dana's Dunkin' Duds,40.43640577,-79.953841,"Cable Place, Semple Street",15213,0
osm_1346,Allen Hall,40.44458684,-79.95836492,,,fsq_650,Bellefield Hall,40.44534665,-79.95134361,"315 S Bellefield Ave, Filmore Street",15213,0
osm_901,Shadyside Inn,40.45208263,-79.93041086,"S Negley Ave, 811",15232,fsq_2596,Shadyside Hideaway,40.45789569,-79.9255162,228 S Highland Ave Rear,15206,0
osm_2220,Mt. Lebanon Public Library,40.3770122,-80.045321,"Castle Shannon Boulevard, 16",15228,fsq_2341,Mt. Lebanon Courts,40.37324605,-80.0448721,,15228,0
osm_2215,Darragh Street Apartments,40.442194,-79.9640948,,,fsq_2507,Schenley Apartments,40.450269,-79.954375,4101 Bigelow Blvd,15213,0
osm_1774,Thornburg Borough Hall,40.43595711,-80.07896748,,,fsq_1868,Thornburg Bridge,40.44029848,-80.08177014,,,0
osm_132,Life Pittsburgh,40.4483952,-80.0189005,,,fsq_1806,Czarnowski Pittsburgh,40.45477137,-80.01760387,1213 Galveston Ave,15233,0
osm_1126,Crunch Fitness,40.40993676,-79.91096968,,,fsq_1604,Crunch,40.40979067,-79.91215163,340 E Waterfront Dr,15120,1
osm_539,ZOLL LifeVest,40.49698794,-79.86864977,,,fsq_1371,ZOLL,40.4975081,-79.86881785,121 Gamma Dr,15238,1
osm_1940,Wilkinsburg High School,40.44411087,-79.88205982,"Wallace Avenue, 747",,fsq_540,Wilkinsburg High School,40.44133037,-79.88265639,"747 Wallace Ave, Center Ave",15221,1
osm_898,Braddock's American Brasserie,40.4440907,-80.0019122,,,fsq_1559,Braddock's American Brasserie,40.44387987,-80.00259507,"107 6th St, Renaissance Hotel",15222,1
osm_1187,Mellon Square,40.44104173,-79.99697747,,,fsq_2738,Deutschtown Square,40.45545322,-80.00258536,504 Cedar Ave,15212,0
osm_583,One PNC Plaza,40.44097844,-80.00043145,"Fifth Avenue, 249",,fsq_1816,One PNC Plaza,40.44100405,-80.00064229,"249 5th Ave, Fifth & Wood",15222,1
osm_1302,Warrington Recreation Center,40.42098433,-80.0009182,"East Warrington Avenue, 329",,fsq_1916,Warrington Beer,40.421535,-79.993195,812 E Warrington Ave,15210,0
