index,name,latitude,longitude,address,postalcode
fsq_348,Fort Pitt Commons Building,40.43699732396917,-79.99970196251212,445 Fort Pitt Blvd,15219
fsq_349,UPMC Shadyside Security Dispatch,40.454145933671306,-79.93918338550576,,15213
fsq_350,Carnegie Museums of Pittsburgh,40.444011,-79.950361,"4400 Forbes Ave, Craig St",15213
fsq_351,Fosters,40.470113,-79.958065,,
fsq_352,Emerson elementary,40.362765146987606,-79.86442565917969,Pennsylvania Avenue,15606
fsq_353,Entropy,40.4430943203592,-79.94227440642037,"University Center, Carnegie Mellon University",15213
fsq_354,Sito's Mediterranean,40.45027117487325,-79.98547046264893,,15222
fsq_355,Court Furniture Warehouse,40.454516,-80.015297,,
fsq_356,Pittsburgh Party Pedaler,40.454292,-79.97929,,
fsq_357,Pizza Palermo,40.45644824430517,-79.9365617199603,5440 Centre Ave,15232
fsq_358,MSU Pittsburgh Crew Lounge,40.4412555392993,-80.00547937480363,,15222
fsq_359,Bikram Yoga Mt Lebanon,40.3803799135966,-80.04462103863825,704 Washington Rd,15228
fsq_360,Las Palmas Carcineria,40.394543,-80.02148,700 Brookline Blvd,15226
fsq_361,Sharpsburg Courthouse,40.49526462833595,-79.92576594418261,,
fsq_362,Bouquet Gardens - Building J,40.4399449499465,-79.95412644428886,315 Oakland Ave,15213
fsq_363,H&R Block,40.43515055667298,-79.92301848057167,1928 Murray Ave,15217
fsq_364,Brookline beer distributor,40.392181323301365,-80.01696314836606,Brookline Blvd,15226
fsq_365,Bob Matthews Auto Repair,40.37834705788228,-79.99212786862026,"2702 Saw Mill Run Blvd, Pittsburgh, PA 15227",15227
fsq_366,Vallozzi's Pittsburgh,40.44115673515881,-80.001595854176,220 5th Ave,15222
fsq_367,The Original Pancake House,40.39160489290104,-80.07386871295468,2229 Swallow Hill Rd,15220
fsq_369,Frick Park Nature Trail,40.43687202754312,-79.89672394275678,,
fsq_371,Mariani's Pleasure Bar Restaurant,40.4617,-79.94896,4729 Liberty Ave,15224
fsq_372,Foxs Pizza,40.3921,-80.015,1101 Brookline Blvd,15226
fsq_373,PNC Bike Rack,40.44143296770784,-80.00141680217212,,
fsq_374,Western PA School For The Blind,40.44926526542985,-79.95385859438692,201 N Bellefield Ave,15213
fsq_376,Carnegie Museums of Pittsburgh,40.448002,-80.018105,1 Allegheny Ave,15212
fsq_377,Moore Park,40.40505897394459,-80.01422090653516,1831 pioneer ave,15226
fsq_378,University of Pittsburgh Department of Psychology,40.44163978253703,-79.95639324188231,"210 South Bouquet Street  Sennott Square, 3rd Floor",15260
fsq_379,Napoli's Pizzeria,40.43442906625306,-79.9229042340524,"2006 Murray Ave, btw Beacon & Hobart",15217
fsq_380,brentwood Care,40.36514847182474,-79.98502261230807,4220 Saw Mill Run Blvd,15227
fsq_381,Chatham University Gate House,40.44992838418175,-79.92743284790738,5th Avenue,15232
fsq_382,376 Parkway West,40.43007997564238,-80.02782558725919,,
fsq_383,The Iggy Garden,40.45461274320525,-79.95367368167587,,15224
fsq_384,Highland Park Club,40.4747527768239,-79.92586704458114,,
fsq_387,Schenley Park Golf Course,40.43818440053745,-79.9344990743008,Forbes Avenue and Schenley Drive,15217
fsq_388,Mo's Theater,40.457941,-79.951277,,15224
fsq_390,Mt. Lebanon Chiropractic,40.388753,-80.050003,306 Beverly Rd,15216
fsq_391,Killarney Underpass,40.37427918203342,-80.00779997959927,,
fsq_392,Bigham Tavern,40.43245430077464,-80.01514547209969,"321 Bigham St, Virginia",15211
fsq_393,Saint Paul Cathedral,40.4472736475786,-79.94981646537781,"108 N Dithridge St, Fifth",15213
fsq_394,Great Clips,40.4159846,-79.9247048,4580 Browns Hill Rd,15217
fsq_395,Pittsburgh Water Limo,40.454264352529854,-79.985312076816,"Lockwall One Marina, at 23rd St",15222
fsq_396,Community Care Behavorial Health,40.439719,-79.993035,"1 Chatham Ctr, Suite 700",15219
fsq_397,Steve Madden - South Side Works,40.427821,-79.96551173333333,441 Cinema Drive C-2 Space C- 222,15203
fsq_398,Ninja Entertainment,40.4405784606934,-80.0007705688477,443 Wood St,15222
fsq_399,Chatham University,40.45027963464487,-79.92508061700477,Fifth Avenue,15217
fsq_400,Northside Associates,40.4546718,-80.0174854,1300 Brighton Rd,15233
fsq_401,Sacred Heart Catholic Church,40.45598995883231,-79.92309336677394,"310 Shady Ave, at Walnut St.",15206
fsq_402,Carnegie Park And Ride,40.40605278482523,-80.09041669186423,,15106
fsq_403,Veterans Of America,40.494653,-79.923468,1701 Main St,15215
fsq_404,CCAC Milton Hall,40.44937193748433,-80.01386761665344,"808 Ridge Ave, at Brighton Rd",15212
fsq_406,McDonald's,40.44930560150083,-79.98628579080105,1630 Penn Ave,15222
fsq_408,Foster Plaza Building 4,40.42232988155038,-80.05849647562255,Holiday Drive,
fsq_410,Pitt Wellness Center,40.444173994619305,-79.95624871249888,"Nordenberg Hall, Fl 2",
fsq_411,Bethal Afican Methodist Church,40.450726022479685,-79.96914428406804,,
fsq_412,City Grill,40.44326113936452,-79.94218219667574,"Carnegie Mellon University, 5000 Forbes Ave, Pittsburgh, PA 15213",15213
fsq_413,1905 Eatery,40.47278390887767,-80.0746013032195,,
fsq_415,UPP Department of Urology,40.43519914983722,-79.98592377223385,,
fsq_416,Fosters,40.421101275,-80.06067216396332,680 Andersen Dr,15220
fsq_417,Panther Hallow Junction,40.43987393333334,-79.95364853749999,340 S Bouquet St,15213
fsq_418,Cemetery,40.406425127494686,-80.04478477416629,,15220
fsq_419,Rivertique,40.436069,-80.007319,,
fsq_420,Le  Mint Restaurant,40.4488579054924,-80.00584521543891,,
fsq_421,Chatham Gym,40.4498796198607,-79.9273126132904,,15024
fsq_422,Avis Car Rental,40.44840036392112,-79.9856400489807,"115 Rental Car Access Road, at Pittsburgh International Airport",15231
fsq_423,Panera Bread,40.4560361,-79.9374367,5430 Centre Ave,15232
fsq_424,Lawrenceville Business Garden,40.478527,-79.95646,,15201
fsq_425,South Side Cemetery,40.401125316666665,-79.99299003333333,1404 Brownsville Rd,15210
fsq_426,Phillip Murray Elementary,40.40934457589826,-79.97881800968126,,15210
fsq_427,Rasta House,40.455988,-80.006676,,
fsq_428,Point Park University Bookstore,40.43880060518104,-80.00162468029394,"201 Wood St, at Academic Hall",15222
fsq_429,St. Benedict The Moor School,40.44957200110765,-79.9708813731461,118 Watt Street,15219
fsq_430,Family House Shadyside,40.45568323913085,-79.9398967841329,5245 Centre Ave,15232
fsq_431,Bellefield Place,40.44815009523728,-79.95124697591281,146 N Bellefield Ave,15213
fsq_432,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown,40.440486414980775,-79.99390929937363,1 Bigelow Sq,15219
fsq_433,Kennywood maint. shop,40.38825787420024,-79.8661519638172,,
fsq_434,Allegheny Endocrinology,40.456813,-80.00287,,
fsq_435,West Mifflin District Court,40.368625,-79.86702,,
fsq_436,Martin Auto Sales,40.40271516458338,-80.02064681808221,,15234
fsq_437,P&G's Pamela's Diner,40.43767262520313,-79.9229822880693,"1711 Murray Ave, btwn Forbes Ave & Darlington Rd",15217
fsq_438,Tn Lc Vin,40.43318699987721,-79.92308659566638,"2114 Murray Ave, b/t Hobart St. & Douglas St.",15217
fsq_439,The Commander!,40.45727926316428,-80.0201172579722,1001 California Ave.,15290
fsq_440,K. Leroy Irvis Science Center,40.4493936975836,-80.01530193419646,808 Ridge Ave,15212
fsq_441,O'Hara Student Center,40.44473417524127,-79.95702939775167,"4024 Ohara St, at University Pl",15213
fsq_443,YWCA of Greater Pittsbugh,40.4404223545853,-80.00060317273858,305 Wood St,15222
fsq_444,Elm Grove Park,40.48112044437308,-79.90800188641111,,
fsq_445,Mineo's Pizza,40.3800477778906,-80.04471872252626,713A Washington Road,15228
fsq_447,Scoops on Beverly,40.38860580087204,-80.05005626472196,311 Beverly Rd,15216
fsq_448,St. Simon and Jude Church,40.40050343879544,-80.06315938958787,"1651 Greentree Rd, Greentree Drive",15220
fsq_450,Wyndham Pittsburgh University Center,40.44597229168353,-79.95481405038018,100 Lytton Avenue,15213
fsq_453,Starbucks,40.45112847,-79.93492123,"730 Copeland St, at Walnut St",15232
fsq_454,Brookline pool,40.40561199188232,-80.01371204853058,,
fsq_456,Green Tree Recycling Center,40.41824243535255,-80.04965303569159,,15220
fsq_457,Friendship Playpark,40.46164622586621,-79.9358543255447,,
fsq_458,"The Carlyle, Quantum Theatre",40.43942679929258,-80.00138949929445,,
fsq_459,Leon's Caribbean Restaurant,40.421771,-79.992761,"823 E Warrington Ave, Allen",15210
fsq_460,Boss House,40.4416657513725,-79.9393004323673,"Margaret Morrison St, at Carnegie Mellon University",15213
fsq_461,UPMC Shadyside,40.454915342750986,-79.93942268911773,5230 Centre Ave,15232
fsq_462,Marino's Garage,40.45809862445911,-79.95134532279283,,15224
fsq_463,Style Exchange Boutique,40.365298,-79.984451,4211 Saw Mill Run Blvd,15227
fsq_464,Residence Inn North Shore Gym,40.447895,-80.007084,,15212
fsq_465,21st Street Coffee and Tea,40.44111204385811,-80.00099394922842,"225 5th Ave, Btw Liberty Ave. & Wood St.",15222
fsq_466,PNC Bank,40.4413,-80.0013,"225 5th Ave, at 3 PNC Plaza",15222
fsq_467,University of Pittsburgh,40.44288039700294,-79.95611501358776,"4200 Fifth Ave, Bigelow Blvd",15260
fsq_468,Carnegie Library Of Pittsburgh - Allegheny Branch,40.456372221755416,-80.00680206409258,1230 Federal St,15212
fsq_469,R&B's Pizza Place,40.43746221271204,-80.00042045388997,107 Smithfield St,15222
fsq_470,Amplify Church,40.45141829580217,-79.9847947744916,1918 Smallman Street,15222
fsq_472,Seton Center,40.40377603778402,-80.01590389007593,1900 Pioneer Ave,15226
fsq_473,Vet Tech Institute,40.44367187715064,-80.00013505155427,125 7th St,15222
fsq_474,The Versions,40.45983876253964,-80.07586162160169,,
fsq_475,Pittsburgh Central Fcu,40.455058088165664,-79.99220978594911,,
fsq_476,Chatham Library,40.44986088099456,-79.9273781958292,,15232
fsq_477,Braun Hall,40.44903951574362,-79.92527953023216,,15232
fsq_478,Pittsburgh Police Firearms Range,40.480299788816495,-79.90669540290575,,15206
fsq_479,Dave's Music Mine,40.42879846960006,-79.98592415999806,1210 E Carson St,15203
fsq_480,North Shore Trail,40.44593462678332,-80.00533819198608,North Shore Trail,
fsq_481,Steel City Interpreters,40.453276,-80.015925,834 Beech Ave Apt 3,15233
fsq_482,East Liberty Lutheran Church,40.46292,-79.928,,15206
fsq_483,The Pretzel Shop,40.42640390916389,-79.97047707099146,2316 E Carson St,15203
fsq_484,Eide's Entertainment,40.44529418707887,-79.99312964920804,1121 Penn Ave,15222
fsq_485,Carnegie Library Of Pittsburgh,40.44276222934415,-79.95070078595491,4400 Forbes Ave,15213
fsq_486,Villa Pizza,40.446395,-80.017485,301 south hills village mall,15241
fsq_488,Schenley Park Bridge,40.44133123969673,-79.94932918962945,"Schenley Dr, Boundary & Frew",
fsq_489,Uncle Sam's Subs,40.43799708077874,-79.92284311586795,5808 Forbes Ave,15217
fsq_490,History Center Parking Lot,40.44618556577893,-79.9939791814304,"Smallman Street, 11th",
fsq_491,Iglesia Cristiana Sion,40.3921919,-80.0060008,"1462 Brookline Blvd, Witt ST & Brookline Blvd",15226
fsq_492,Pittsburgh Heart Group,40.45181681765074,-79.94129151365208,"5200 Centre Ave, Pittsburgh, PA 15232",15232
fsq_493,"Vebh Architects, P.C.",40.384452,-80.04411,470 Washington Rd,15228
fsq_494,Carnegie Science Robotics Restroom Stall 2,40.44525500230508,-80.01805358052687,,15212
fsq_496,Jaggerbush,40.4265967778638,-79.97315918197205,"133 S 23rd St, Jane St",15203
fsq_497,Frankie's,40.4649573377442,-79.96573599879578,"3535 Butler St, 36th St.",15201
fsq_498,Birch Center,40.428643,-79.977759,1931 E Carson St,15203
fsq_499,Cargill,40.48208027131732,-80.06176792334549,180 Nichol Ave,15136
fsq_500,Howlers Coyote Cafe,40.46298280235092,-79.95148814469934,4509 Liberty Ave,15224
fsq_501,Bouquet Gardens Building H,40.44061458124845,-79.95577628125186,,15213
fsq_502,Duquesne University - Liebermann Hall,40.43894912593827,-79.99432256443019,600 5th Ave,15219
fsq_503,Mr. Rogers Memorial - Pittsburgh North Shore,40.44484146966939,-80.01382151824653,,
fsq_504,University of Pittsburgh Software Licensing Services,40.445354,-79.9511,315 S Bellefield Ave,15213
fsq_505,Sunoco,40.40918646718973,-80.03198438120332,"1721 Banksville Rd, Coast Ave",15216
fsq_507,Mt Lebanon Public Library Garden Tour,40.36102795053838,-80.04691876556036,,15228
fsq_508,Homecraft True Value Building Center,40.367645,-80.013021,3407 Library Rd,15234
fsq_509,Lucky Store,40.4798297172577,-79.9549950065002,"5152 Butler St, 52nd",15201
fsq_510,Sunoco,40.38317201666667,-80.020905,601 McNeilly Rd,15226
fsq_511,City Of Pittsburgh Bureau Of Police Zone 5,40.47440106191967,-79.90840640037331,801-849 Washington Blvd,15206
fsq_512,school bus to wedding,40.434337,-80.006482,,
fsq_513,Carnegie Dog Park,40.4026438358381,-80.07339459681891,,
fsq_514,Hilltop Baptist Church,40.41323523580497,-80.0347865605476,1450 Roseberry St.,15216
fsq_515,Citizens Bank,40.46065251084208,-79.92338540244674,6112 Penn Ave,15206
fsq_517,The Rib Stop,40.452739,-79.949526,4707 Centre Ave,15213
fsq_518,Frick Park Tennis Courts,40.43728754669758,-79.89686062064138,,15221
fsq_519,Arlington Neighborhood,40.41394178249587,-79.97214319917734,,15210
fsq_520,The Refinery,40.454789,-79.978711,,15222
fsq_521,Pittsburgh Center for The Arts,40.45250421878696,-79.92230086905022,6300 5th Ave,15232
fsq_522,Mt. Lebanon Public Works,40.36663365350697,-80.06204076162939,1000 Cedar Blvd,15228
fsq_523,Posner Tower,40.4543,-79.9401,", Centre Avenue",
fsq_524,Bus Stop - Smithfield and Fort Pitt,40.43689553866693,-80.00075697898865,"Smithfield St., Fort Pitt Blvd.",15222
fsq_525,Island Avenue Tattoo,40.47178586893067,-80.05642810988259,"715 Island Ave, McKees Washington",15136
fsq_526,Greenfield Veterinary Hospital,40.42634624777711,-79.93935241005471,"611 Greenfield Ave, Winterburn Ave",15207
fsq_528,5/3 Bank,40.40575942330139,-79.91249516654237,"116 W 8th Ave, West Street",15120
fsq_529,The Gallery,40.455756,-80.000952,509 Tripoli St,15212
fsq_530,Rite Aid,40.43795,-79.9231422,"1700 Murray Ave, Forbes Ave.",15217
fsq_531,Jerry Kitman Fine Furniture,40.47854631290922,-79.96871273770577,,15209
fsq_532,Brandon's Synagogue,40.42321109924626,-79.92753668676197,,15217
fsq_535,Serta,40.4582633972168,-80.03103637695312,,
fsq_536,Saint Mark Cemetery,40.48166152530136,-80.09110946940689,,
fsq_537,Pittsburgh Flea,40.45263787419147,-79.98613131077435,"2088 Railroad St, ""at Railroad & 21st""",15222
fsq_539,St. Ann Hall,40.43621839874076,-79.98783932935386,"Vickroy & Stevenson St., Duquesne University",15219
fsq_540,Wilkinsburg High School,40.44133036967333,-79.88265639365012,"747 Wallace Ave, Center Ave",15221
fsq_543,Community Bank,40.39437529554471,-80.02094162334116,714 Brookline Blvd,15226
fsq_544,The Art Institute of Pittsburgh,40.4475259553203,-79.98920079221676,1400 Penn Ave,15222
fsq_545,St John the Baptist Ukrainian Catholic Church,40.42123743483936,-79.99374981737918,,15210
fsq_546,South Side Travelers Rest,40.429287,-79.993606,,15203
fsq_547,Dee's Cafe,40.42846110585006,-79.97034058497215,Carson St,15203
fsq_548,Dr. Dean Ornish Program,40.415753,-79.924658,4582 Browns Hill Rd,15217
fsq_549,Drea's,40.393002,-80.045661,Plymuth,15216
fsq_550,Giant Eagle Supermarket,40.422782097240095,-80.03493484906222,1165 McKinney Ln,15220
fsq_551,David Lawrence 120,40.442651,-79.955486,,15213
fsq_552,Milton Hall M117,40.44899,-80.013806,,
fsq_553,Braddock Carnegie Library,40.40163155739965,-79.86522666913135,"419 Library St, Braddock Ave",15104
fsq_554,Club Allegheny,40.4565624148651,-80.00181542320965,,
fsq_555,Externinator,40.3890818280867,-79.86684105757499,,
fsq_556,Daniels Alignment,40.37992514961074,-79.99356414127584,"Fairhaven Rd, Rt. 51",
fsq_557,Dave's BP,40.49582999342199,-80.00776751523291,4260 Evergreen Rd,15214
fsq_558,South Side Park,40.42166217162512,-79.97750712160324,18th St and Mission St,15203
fsq_559,A Plus Schools,40.44438171386719,-79.97108459472656,,15213
fsq_560,Carnegie Library - Hill District,40.4433869,-79.9699963,,15219
fsq_561,Paul's Motor Car Service,40.38063824698757,-80.00017178223234,2600 Library Rd,15234
fsq_562,University Club,40.44411369693281,-79.95679502971228,"123 University Pl, Thackeray Ave",15213
fsq_563,City of Pittsburgh - Police Zone 3,40.42186640662768,-79.9923217393869,830 E Warrington Ave,15210
fsq_564,Rockwell Hall - Duquesne University,40.43785442240058,-79.9937701304037,"600 Forbes Ave, at Shingiss St",15219
fsq_565,Save-Mor Beer & Pop Warehouse Inc,40.41686,-79.92544,4516 Browns Hill Rd,15217
fsq_566,Packs & Dogs,40.4299742321536,-80.0072875039311,"223 Shiloh St, btwn Virginia Ave. & Beam Way",15211
fsq_567,Riverview Towers,40.41354430441876,-79.92139938048123,52 Garetta St,15217
fsq_568,Pittsburgh Hair Company,40.39593936609269,-80.03452341620346,,
fsq_569,Paw Spa,40.39820700938881,-79.99963663660493,,
fsq_570,Victory House,40.44935974483088,-79.95043834181389,200 N Dithridge St,15213
fsq_571,Giant Eagle Supermarket,40.45146408503599,-80.00008111472106,"318-320 Cedar Ave, Lockhart Street",15212
fsq_572,Chabad Of The South Hills,40.396290853995005,-80.04702791971604,,
fsq_573,St. Nicholas Greek Orthodox Cathedral,40.44489745116153,-79.94995119072443,"419 S Dithridge St, at Forbes",15213
fsq_574,Noodles & Company,40.4418195,-79.9568582,3805 Forbes Ave,15213
fsq_575,Pittsburgh Clock And Lock,40.41486943889051,-79.98763321967995,,15210
fsq_576,Western Pennsylvania Sports Meseum,40.44685560235538,-79.99215517440511,1212 Smalltown st,15222
fsq_577,Windy's Boutique,40.42860876851229,-79.97906926097758,1903 E Carson St,15203
fsq_578,The Lema,40.43598911319286,-79.95557248592377,513 Zulema St,15213
fsq_580,Salvation Army North Side,40.457216239010506,-80.00669155727472,100 W North Ave,15212
fsq_581,Laval House,40.436204,-79.991677,,
fsq_582,Foster Plaza Traffic,40.42070220155982,-80.06009813428291,,
fsq_583,Scaife Hall LR2,40.442644,-79.961535,3550 Terrace St,15213
fsq_584,Cindy Esser's Floral Shop,40.428727,-79.986513,1122 E Carson St,15203
fsq_585,Medical Center East,40.463089423760096,-79.9251046391629,211 N Whitfield St,15206
fsq_586,The Warhol: Store,40.44849635044925,-80.0022640971616,117 Sandusky St,15212
fsq_587,Hillel Academy of Pittsburgh,40.43511564213468,-79.92478784336262,"Beacon St, Munhall Dr",15217
fsq_588,Pool,40.455207,-79.983645,,
fsq_589,Cervones Barber Shop,40.47052477461024,-79.92511556986496,754 Mellon St,15206
fsq_590,Walnut Towers,40.42638237932015,-79.90951060466979,7070 Forward Ave,15217
fsq_591,Vogt True Value Hardware,40.42884082,-79.98464576,1308 E Carson St,15203
fsq_592,Momma Pina's,40.448524,-79.986473,"Penn Ave., 9th St.",15222
fsq_593,Selection Boutique,40.4419881105423,-79.95642006397247,3900 Forbes Ave,15260
fsq_594,Sherwin-Williams Paint Store,40.36489468440005,-80.01777291297913,3603 Library Rd,15234
fsq_595,Dobr Tea,40.4348716111384,-79.92277035564193,"1937 Murray Ave, at Beacon St.",15217
fsq_596,Ephesus Mediterranean Kitchen,40.497193962658734,-80.05881124189075,616 Lincoln Ave,15202
fsq_597,Dads House,40.45169448852539,-79.94091033935547,,15232
fsq_598,McKees Rocks,40.472023,-80.07373,,
fsq_599,South Side Soup Contest,40.42816773569723,-79.96560444831255,,15203
fsq_600,Star Nails,40.49714380476612,-80.05879938715569,Lincoln Ave,
fsq_601,UPMC Shadyside Family Health Center,40.455298568940144,-79.94110432073128,5215 Centre Ave,15232
fsq_602,"Banksville, PA",40.40838219817435,-80.03374814987183,,15216
